3.200000000000000178e+00,1.141000000000000085e+02,3.111999999999999886e+02,5.168999999999999773e+02,5.625000000000000000e+02,5.838000000000000682e+02,6.038000000000000682e+02,6.248000000000000682e+02,6.405000000000000000e+02,6.753999999999999773e+02,6.960000000000000000e+02,7.323999999999999773e+02,7.533999999999999773e+02,7.906000000000000227e+02,8.113000000000000682e+02,8.466000000000000227e+02,8.678000000000000682e+02,9.047000000000000455e+02,9.248999999999999773e+02,9.485000000000000000e+02,9.660000000000000000e+02,9.820000000000000000e+02,1.018500000000000000e+03,1.038700000000000045e+03,1.076500000000000000e+03,1.096400000000000091e+03,1.118799999999999955e+03,1.140900000000000091e+03,1.158100000000000136e+03,1.189600000000000136e+03,1.210000000000000000e+03,1.246400000000000091e+03,1.266100000000000136e+03,1.302299999999999955e+03,1.323400000000000091e+03,1.359200000000000045e+03,1.379700000000000045e+03,1.402400000000000091e+03,1.436900000000000091e+03,1.472299999999999955e+03,1.492900000000000091e+03,1.529100000000000136e+03,1.549900000000000091e+03,1.586500000000000000e+03,1.606900000000000091e+03,1.643799999999999955e+03,1.663799999999999955e+03,1.684200000000000045e+03,1.720500000000000000e+03,1.757799999999999955e+03,1.778000000000000000e+03,1.799799999999999955e+03,1.824500000000000000e+03,1.872100000000000136e+03,1.892100000000000136e+03,1.928700000000000045e+03,1.949400000000000091e+03,1.985799999999999955e+03,2.006600000000000136e+03,2.027600000000000136e+03,2.044900000000000091e+03,2.062400000000000091e+03,2.098900000000000091e+03,2.120099999999999909e+03,2.140599999999999909e+03,2.158800000000000182e+03,2.176500000000000000e+03,2.213000000000000000e+03,2.233099999999999909e+03,2.270200000000000273e+03,2.290700000000000273e+03,2.327700000000000273e+03,2.347599999999999909e+03,2.384000000000000000e+03,2.403800000000000182e+03,2.440700000000000273e+03,2.461000000000000000e+03,2.498099999999999909e+03,2.518000000000000000e+03,2.554800000000000182e+03,2.575900000000000091e+03,2.612099999999999909e+03,2.633500000000000000e+03,2.669400000000000091e+03,2.689900000000000091e+03,2.725500000000000000e+03,2.746099999999999909e+03,2.783500000000000000e+03,2.803900000000000091e+03,2.840400000000000091e+03,2.860200000000000273e+03,2.897400000000000091e+03,2.917599999999999909e+03,2.941700000000000273e+03,2.958700000000000273e+03,2.975099999999999909e+03,2.996300000000000182e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,2.350000000000000000e+01,2.355000000000000000e+02,3.388000000000000114e+02,4.139000000000000341e+02,5.636000000000000227e+02,5.833999999999999773e+02,6.032000000000000455e+02,6.211000000000000227e+02,6.395000000000000000e+02,6.755000000000000000e+02,6.961000000000000227e+02,7.323000000000000682e+02,7.538000000000000682e+02,7.906000000000000227e+02,8.102000000000000455e+02,8.467000000000000455e+02,8.678999999999999773e+02,9.051000000000000227e+02,9.243000000000000682e+02,9.621000000000000227e+02,9.818000000000000682e+02,1.019399999999999977e+03,1.039000000000000000e+03,1.075500000000000000e+03,1.096000000000000000e+03,1.131799999999999955e+03,1.153000000000000000e+03,1.190200000000000045e+03,1.209700000000000045e+03,1.245500000000000000e+03,1.266200000000000045e+03,1.302299999999999955e+03,1.323200000000000045e+03,1.359600000000000136e+03,1.379900000000000091e+03,1.417000000000000000e+03,1.436400000000000091e+03,1.472799999999999955e+03,1.493100000000000136e+03,1.529299999999999955e+03,1.550200000000000045e+03,1.585900000000000091e+03,1.606900000000000091e+03,1.643299999999999955e+03,1.663200000000000045e+03,1.700299999999999955e+03,1.721200000000000045e+03,1.758000000000000000e+03,1.778100000000000136e+03,1.816700000000000045e+03,1.835299999999999955e+03,1.871700000000000045e+03,1.892000000000000000e+03,1.928900000000000091e+03,1.948600000000000136e+03,1.985700000000000045e+03,2.006299999999999955e+03,2.030000000000000000e+03,2.048400000000000091e+03,2.063800000000000182e+03,2.083300000000000182e+03,2.104400000000000091e+03,2.120199999999999818e+03,2.155800000000000182e+03,2.176800000000000182e+03,2.213300000000000182e+03,2.233500000000000000e+03,2.270500000000000000e+03,2.290599999999999909e+03,2.314400000000000091e+03,2.331599999999999909e+03,2.347900000000000091e+03,2.385200000000000273e+03,2.404300000000000182e+03,2.440700000000000273e+03,2.461800000000000182e+03,2.499500000000000000e+03,2.518900000000000091e+03,2.542000000000000000e+03,2.561800000000000182e+03,2.576099999999999909e+03,2.595900000000000091e+03,2.615599999999999909e+03,2.632800000000000182e+03,2.655599999999999909e+03,2.674400000000000091e+03,2.690500000000000000e+03,2.726200000000000273e+03,2.746900000000000091e+03,2.784000000000000000e+03,2.803700000000000273e+03,2.840400000000000091e+03,2.860300000000000182e+03,2.897300000000000182e+03,2.917400000000000091e+03,2.954500000000000000e+03,2.975099999999999909e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,2.419999999999999929e+01,1.464000000000000057e+02,1.652000000000000171e+02,3.500000000000000000e+02,3.724000000000000341e+02,5.001999999999999886e+02,5.625000000000000000e+02,5.840000000000000000e+02,6.050000000000000000e+02,6.395000000000000000e+02,6.757000000000000455e+02,6.967000000000000455e+02,7.336000000000000227e+02,7.533000000000000682e+02,7.897000000000000455e+02,8.116000000000000227e+02,8.473000000000000682e+02,8.671000000000000227e+02,8.882000000000000455e+02,9.080000000000000000e+02,9.248000000000000682e+02,9.623999999999999773e+02,9.818000000000000682e+02,1.018300000000000068e+03,1.039700000000000045e+03,1.075900000000000091e+03,1.095600000000000136e+03,1.116500000000000000e+03,1.135700000000000045e+03,1.152900000000000091e+03,1.188600000000000136e+03,1.209900000000000091e+03,1.246799999999999955e+03,1.266100000000000136e+03,1.302500000000000000e+03,1.323200000000000045e+03,1.344500000000000000e+03,1.363600000000000136e+03,1.380200000000000045e+03,1.416400000000000091e+03,1.436799999999999955e+03,1.456900000000000091e+03,1.474799999999999955e+03,1.492799999999999955e+03,1.514500000000000000e+03,1.549700000000000045e+03,1.586000000000000000e+03,1.606200000000000045e+03,1.642799999999999955e+03,1.663600000000000136e+03,1.699799999999999955e+03,1.720600000000000136e+03,1.757200000000000045e+03,1.778600000000000136e+03,1.815000000000000000e+03,1.834900000000000091e+03,1.871799999999999955e+03,1.891799999999999955e+03,1.928500000000000000e+03,1.949600000000000136e+03,1.985400000000000091e+03,2.006500000000000000e+03,2.042400000000000091e+03,2.063000000000000000e+03,2.099500000000000000e+03,2.120300000000000182e+03,2.140500000000000000e+03,2.158500000000000000e+03,2.176699999999999818e+03,2.213900000000000091e+03,2.233400000000000091e+03,2.270599999999999909e+03,2.290700000000000273e+03,2.311700000000000273e+03,2.329900000000000091e+03,2.347700000000000273e+03,2.383500000000000000e+03,2.404099999999999909e+03,2.440400000000000091e+03,2.460800000000000182e+03,2.497900000000000091e+03,2.518800000000000182e+03,2.555800000000000182e+03,2.575900000000000091e+03,2.611900000000000091e+03,2.632800000000000182e+03,2.669800000000000182e+03,2.689700000000000273e+03,2.725900000000000091e+03,2.747200000000000273e+03,2.783500000000000000e+03,2.803400000000000091e+03,2.840099999999999909e+03,2.860500000000000000e+03,2.881900000000000091e+03,2.898900000000000091e+03,2.917800000000000182e+03,2.954599999999999909e+03,2.974900000000000091e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,2.330000000000000071e+01,5.400000000000000000e+01,1.862000000000000171e+02,3.325000000000000000e+02,5.163999999999999773e+02,5.621000000000000227e+02,5.832000000000000455e+02,6.073999999999999773e+02,6.267000000000000455e+02,6.417000000000000455e+02,6.758000000000000682e+02,6.962000000000000455e+02,7.203999999999999773e+02,7.415000000000000000e+02,7.898999999999999773e+02,8.115000000000000000e+02,8.463000000000000682e+02,8.678000000000000682e+02,9.043999999999999773e+02,9.246000000000000227e+02,9.613999999999999773e+02,9.818000000000000682e+02,1.019000000000000000e+03,1.039500000000000000e+03,1.076000000000000000e+03,1.096400000000000091e+03,1.132400000000000091e+03,1.153400000000000091e+03,1.189400000000000091e+03,1.209700000000000045e+03,1.247400000000000091e+03,1.266000000000000000e+03,1.303600000000000136e+03,1.324000000000000000e+03,1.359299999999999955e+03,1.380000000000000000e+03,1.416299999999999955e+03,1.436700000000000045e+03,1.473400000000000091e+03,1.492700000000000045e+03,1.528900000000000091e+03,1.549799999999999955e+03,1.585799999999999955e+03,1.606500000000000000e+03,1.643600000000000136e+03,1.663900000000000091e+03,1.686600000000000136e+03,1.707100000000000136e+03,1.722299999999999955e+03,1.758100000000000136e+03,1.778500000000000000e+03,1.815400000000000091e+03,1.835700000000000045e+03,1.872000000000000000e+03,1.891900000000000091e+03,1.928500000000000000e+03,1.949400000000000091e+03,1.986500000000000000e+03,2.006200000000000045e+03,2.042600000000000136e+03,2.062699999999999818e+03,2.100199999999999818e+03,2.119900000000000091e+03,2.140500000000000000e+03,2.159000000000000000e+03,2.176500000000000000e+03,2.214000000000000000e+03,2.233099999999999909e+03,2.270599999999999909e+03,2.291000000000000000e+03,2.312300000000000182e+03,2.329700000000000273e+03,2.347300000000000182e+03,2.384099999999999909e+03,2.404300000000000182e+03,2.440599999999999909e+03,2.461099999999999909e+03,2.485000000000000000e+03,2.518099999999999909e+03,2.554000000000000000e+03,2.576000000000000000e+03,2.611000000000000000e+03,2.632700000000000273e+03,2.669800000000000182e+03,2.689700000000000273e+03,2.725700000000000273e+03,2.747400000000000091e+03,2.769400000000000091e+03,2.786700000000000273e+03,2.803700000000000273e+03,2.840400000000000091e+03,2.860599999999999909e+03,2.882599999999999909e+03,2.901599999999999909e+03,2.918200000000000273e+03,2.954599999999999909e+03,2.974900000000000091e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.600000000000000089e+00,2.450000000000000000e+01,1.860000000000000000e+02,3.319000000000000341e+02,4.446000000000000227e+02,5.452000000000000455e+02,5.645000000000000000e+02,5.835000000000000000e+02,6.201000000000000227e+02,6.396000000000000227e+02,6.753999999999999773e+02,6.970000000000000000e+02,7.330000000000000000e+02,7.533000000000000682e+02,7.903000000000000682e+02,8.111000000000000227e+02,8.468000000000000682e+02,8.682000000000000455e+02,8.892000000000000455e+02,9.251000000000000227e+02,9.631000000000000227e+02,9.820000000000000000e+02,1.018800000000000068e+03,1.039299999999999955e+03,1.060400000000000091e+03,1.079400000000000091e+03,1.095799999999999955e+03,1.132100000000000136e+03,1.153600000000000136e+03,1.191000000000000000e+03,1.209400000000000091e+03,1.246200000000000045e+03,1.266200000000000045e+03,1.302600000000000136e+03,1.323400000000000091e+03,1.359500000000000000e+03,1.380000000000000000e+03,1.415900000000000091e+03,1.436299999999999955e+03,1.472000000000000000e+03,1.492900000000000091e+03,1.528900000000000091e+03,1.550000000000000000e+03,1.586500000000000000e+03,1.607299999999999955e+03,1.627700000000000045e+03,1.645700000000000045e+03,1.664200000000000045e+03,1.700000000000000000e+03,1.721100000000000136e+03,1.757200000000000045e+03,1.778200000000000045e+03,1.799900000000000091e+03,1.820400000000000091e+03,1.836200000000000045e+03,1.872400000000000091e+03,1.892200000000000045e+03,1.927900000000000091e+03,1.949400000000000091e+03,1.985900000000000091e+03,2.005900000000000091e+03,2.042200000000000045e+03,2.062699999999999818e+03,2.100400000000000091e+03,2.119800000000000182e+03,2.142199999999999818e+03,2.160300000000000182e+03,2.176400000000000091e+03,2.213099999999999909e+03,2.233200000000000273e+03,2.269900000000000091e+03,2.290500000000000000e+03,2.328700000000000273e+03,2.347200000000000273e+03,2.384400000000000091e+03,2.404500000000000000e+03,2.440599999999999909e+03,2.460800000000000182e+03,2.498000000000000000e+03,2.518000000000000000e+03,2.554400000000000091e+03,2.575400000000000091e+03,2.596000000000000000e+03,2.614200000000000273e+03,2.632599999999999909e+03,2.669800000000000182e+03,2.689000000000000000e+03,2.726500000000000000e+03,2.746599999999999909e+03,2.783300000000000182e+03,2.803400000000000091e+03,2.840099999999999909e+03,2.860400000000000091e+03,2.884300000000000182e+03,2.901599999999999909e+03,2.917300000000000182e+03,2.953700000000000273e+03,2.975000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000178e+00,2.369999999999999929e+01,2.355999999999999943e+02,3.273000000000000114e+02,4.120000000000000000e+02,5.016999999999999886e+02,5.628000000000000682e+02,5.831000000000000227e+02,6.045000000000000000e+02,6.268999999999999773e+02,6.758999999999999773e+02,6.963999999999999773e+02,7.331000000000000227e+02,7.528999999999999773e+02,7.908999999999999773e+02,8.108000000000000682e+02,8.478999999999999773e+02,8.676000000000000227e+02,9.038000000000000682e+02,9.256000000000000227e+02,9.617000000000000455e+02,9.816000000000000227e+02,1.019300000000000068e+03,1.039400000000000091e+03,1.075599999999999909e+03,1.096500000000000000e+03,1.133000000000000000e+03,1.153299999999999955e+03,1.189200000000000045e+03,1.210000000000000000e+03,1.246200000000000045e+03,1.266400000000000091e+03,1.302500000000000000e+03,1.323100000000000136e+03,1.360000000000000000e+03,1.379700000000000045e+03,1.416900000000000091e+03,1.436700000000000045e+03,1.458100000000000136e+03,1.479700000000000045e+03,1.493900000000000091e+03,1.529100000000000136e+03,1.550000000000000000e+03,1.570500000000000000e+03,1.589000000000000000e+03,1.606500000000000000e+03,1.642200000000000045e+03,1.663900000000000091e+03,1.700100000000000136e+03,1.720600000000000136e+03,1.757500000000000000e+03,1.777900000000000091e+03,1.815299999999999955e+03,1.835400000000000091e+03,1.856299999999999955e+03,1.875400000000000091e+03,1.892700000000000045e+03,1.928299999999999955e+03,1.949400000000000091e+03,1.970299999999999955e+03,1.988200000000000045e+03,2.006400000000000091e+03,2.043100000000000136e+03,2.062800000000000182e+03,2.099000000000000000e+03,2.119800000000000182e+03,2.155900000000000091e+03,2.176599999999999909e+03,2.213099999999999909e+03,2.233400000000000091e+03,2.270500000000000000e+03,2.290300000000000182e+03,2.326599999999999909e+03,2.347200000000000273e+03,2.369000000000000000e+03,2.390800000000000182e+03,2.404900000000000091e+03,2.440200000000000273e+03,2.461000000000000000e+03,2.498400000000000091e+03,2.518099999999999909e+03,2.555099999999999909e+03,2.575700000000000273e+03,2.611900000000000091e+03,2.632700000000000273e+03,2.670099999999999909e+03,2.689400000000000091e+03,2.725700000000000273e+03,2.746099999999999909e+03,2.766400000000000091e+03,2.785800000000000182e+03,2.803599999999999909e+03,2.823900000000000091e+03,2.842500000000000000e+03,2.860300000000000182e+03,2.896900000000000091e+03,2.917700000000000273e+03,2.939800000000000182e+03,2.960200000000000273e+03,2.975599999999999909e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000266e+00,2.340000000000000213e+01,1.857000000000000171e+02,2.983000000000000114e+02,3.611000000000000227e+02,5.180000000000000000e+02,5.635000000000000000e+02,5.837000000000000455e+02,6.043999999999999773e+02,6.236000000000000227e+02,6.396000000000000227e+02,6.757000000000000455e+02,6.967000000000000455e+02,7.337000000000000455e+02,7.538000000000000682e+02,7.898000000000000682e+02,8.106000000000000227e+02,8.468000000000000682e+02,8.676000000000000227e+02,9.040000000000000000e+02,9.248999999999999773e+02,9.612000000000000455e+02,9.818000000000000682e+02,1.018100000000000023e+03,1.039099999999999909e+03,1.075400000000000091e+03,1.095900000000000091e+03,1.132000000000000000e+03,1.153200000000000045e+03,1.190500000000000000e+03,1.209900000000000091e+03,1.247000000000000000e+03,1.267000000000000000e+03,1.303500000000000000e+03,1.323400000000000091e+03,1.359500000000000000e+03,1.380000000000000000e+03,1.400700000000000045e+03,1.418500000000000000e+03,1.436400000000000091e+03,1.472500000000000000e+03,1.492700000000000045e+03,1.529400000000000091e+03,1.550100000000000136e+03,1.586299999999999955e+03,1.607299999999999955e+03,1.643400000000000091e+03,1.663600000000000136e+03,1.700500000000000000e+03,1.720799999999999955e+03,1.757900000000000091e+03,1.778299999999999955e+03,1.813900000000000091e+03,1.835400000000000091e+03,1.872200000000000045e+03,1.892200000000000045e+03,1.928600000000000136e+03,1.948799999999999955e+03,1.985700000000000045e+03,2.005700000000000045e+03,2.042400000000000091e+03,2.062699999999999818e+03,2.099199999999999818e+03,2.119500000000000000e+03,2.141599999999999909e+03,2.160900000000000091e+03,2.176400000000000091e+03,2.212900000000000091e+03,2.233700000000000273e+03,2.270500000000000000e+03,2.290500000000000000e+03,2.326900000000000091e+03,2.347599999999999909e+03,2.385000000000000000e+03,2.403900000000000091e+03,2.440400000000000091e+03,2.460900000000000091e+03,2.498500000000000000e+03,2.518200000000000273e+03,2.555400000000000091e+03,2.575900000000000091e+03,2.612200000000000273e+03,2.632700000000000273e+03,2.669700000000000273e+03,2.690099999999999909e+03,2.725700000000000273e+03,2.746200000000000273e+03,2.766800000000000182e+03,2.785000000000000000e+03,2.803200000000000273e+03,2.839000000000000000e+03,2.860400000000000091e+03,2.896599999999999909e+03,2.918000000000000000e+03,2.954099999999999909e+03,2.974200000000000273e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.399999999999999911e+00,2.440000000000000213e+01,3.111000000000000227e+02,4.116999999999999886e+02,4.995000000000000000e+02,5.620000000000000000e+02,5.830000000000000000e+02,6.036000000000000227e+02,6.232000000000000455e+02,6.392000000000000455e+02,6.756000000000000227e+02,6.963000000000000682e+02,7.326000000000000227e+02,7.532000000000000455e+02,7.903999999999999773e+02,8.106000000000000227e+02,8.485000000000000000e+02,8.675000000000000000e+02,9.046000000000000227e+02,9.246000000000000227e+02,9.623000000000000682e+02,9.816000000000000227e+02,1.018500000000000000e+03,1.039099999999999909e+03,1.075299999999999955e+03,1.095500000000000000e+03,1.132600000000000136e+03,1.153799999999999955e+03,1.190600000000000136e+03,1.209700000000000045e+03,1.246299999999999955e+03,1.266799999999999955e+03,1.302900000000000091e+03,1.323700000000000045e+03,1.359200000000000045e+03,1.379700000000000045e+03,1.416100000000000136e+03,1.436700000000000045e+03,1.472600000000000136e+03,1.493400000000000091e+03,1.529100000000000136e+03,1.550200000000000045e+03,1.587000000000000000e+03,1.606900000000000091e+03,1.643799999999999955e+03,1.663700000000000045e+03,1.699799999999999955e+03,1.721000000000000000e+03,1.758600000000000136e+03,1.777900000000000091e+03,1.814400000000000091e+03,1.835299999999999955e+03,1.871299999999999955e+03,1.891900000000000091e+03,1.930000000000000000e+03,1.949700000000000045e+03,1.986799999999999955e+03,2.006700000000000045e+03,2.042600000000000136e+03,2.062300000000000182e+03,2.099300000000000182e+03,2.119599999999999909e+03,2.156000000000000000e+03,2.176199999999999818e+03,2.212500000000000000e+03,2.233200000000000273e+03,2.270000000000000000e+03,2.290900000000000091e+03,2.327500000000000000e+03,2.346800000000000182e+03,2.384000000000000000e+03,2.404200000000000273e+03,2.441000000000000000e+03,2.461300000000000182e+03,2.481800000000000182e+03,2.501599999999999909e+03,2.518099999999999909e+03,2.555700000000000273e+03,2.576000000000000000e+03,2.612099999999999909e+03,2.632900000000000091e+03,2.653400000000000091e+03,2.671599999999999909e+03,2.689500000000000000e+03,2.726599999999999909e+03,2.746500000000000000e+03,2.783599999999999909e+03,2.803400000000000091e+03,2.839800000000000182e+03,2.860900000000000091e+03,2.881900000000000091e+03,2.899599999999999909e+03,2.918000000000000000e+03,2.954000000000000000e+03,2.975000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.450000000000000000e+01,4.360000000000000142e+01,2.415000000000000000e+02,3.580000000000000000e+02,4.048000000000000114e+02,5.326000000000000227e+02,5.641000000000000227e+02,5.845000000000000000e+02,6.045000000000000000e+02,6.225000000000000000e+02,6.393999999999999773e+02,6.755000000000000000e+02,6.963999999999999773e+02,7.328000000000000682e+02,7.536000000000000227e+02,7.902000000000000455e+02,8.107000000000000455e+02,8.468000000000000682e+02,8.680000000000000000e+02,9.050000000000000000e+02,9.253000000000000682e+02,9.612000000000000455e+02,9.815000000000000000e+02,1.018899999999999977e+03,1.039200000000000045e+03,1.060099999999999909e+03,1.078200000000000045e+03,1.096000000000000000e+03,1.131600000000000136e+03,1.153500000000000000e+03,1.189200000000000045e+03,1.210299999999999955e+03,1.246100000000000136e+03,1.266799999999999955e+03,1.302000000000000000e+03,1.323700000000000045e+03,1.359299999999999955e+03,1.379400000000000091e+03,1.416500000000000000e+03,1.436799999999999955e+03,1.472500000000000000e+03,1.492500000000000000e+03,1.529299999999999955e+03,1.550100000000000136e+03,1.587000000000000000e+03,1.606500000000000000e+03,1.644100000000000136e+03,1.663400000000000091e+03,1.700600000000000136e+03,1.720600000000000136e+03,1.757200000000000045e+03,1.778500000000000000e+03,1.801400000000000091e+03,1.819299999999999955e+03,1.835400000000000091e+03,1.871900000000000091e+03,1.891600000000000136e+03,1.928900000000000091e+03,1.949600000000000136e+03,1.971400000000000091e+03,1.990400000000000091e+03,2.006700000000000045e+03,2.042400000000000091e+03,2.062599999999999909e+03,2.099500000000000000e+03,2.119800000000000182e+03,2.156800000000000182e+03,2.176300000000000182e+03,2.213599999999999909e+03,2.233900000000000091e+03,2.269700000000000273e+03,2.291400000000000091e+03,2.327599999999999909e+03,2.347200000000000273e+03,2.384900000000000091e+03,2.404099999999999909e+03,2.439800000000000182e+03,2.461099999999999909e+03,2.498500000000000000e+03,2.518200000000000273e+03,2.554400000000000091e+03,2.575200000000000273e+03,2.612000000000000000e+03,2.632599999999999909e+03,2.669800000000000182e+03,2.689500000000000000e+03,2.725700000000000273e+03,2.746400000000000091e+03,2.783000000000000000e+03,2.803300000000000182e+03,2.826599999999999909e+03,2.844500000000000000e+03,2.860700000000000273e+03,2.883700000000000273e+03,2.901599999999999909e+03,2.917400000000000091e+03,2.954099999999999909e+03,2.974700000000000273e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.700000000000000178e+00,1.740000000000000000e+02,2.808000000000000114e+02,4.126999999999999886e+02,5.061000000000000227e+02,5.626000000000000227e+02,5.836000000000000227e+02,6.198999999999999773e+02,6.397000000000000455e+02,6.762000000000000455e+02,6.968000000000000682e+02,7.330000000000000000e+02,7.533999999999999773e+02,7.908000000000000682e+02,8.108000000000000682e+02,8.475000000000000000e+02,8.677000000000000455e+02,9.047000000000000455e+02,9.250000000000000000e+02,9.616000000000000227e+02,9.815000000000000000e+02,1.003300000000000068e+03,1.021700000000000045e+03,1.039700000000000045e+03,1.075299999999999955e+03,1.096400000000000091e+03,1.119100000000000136e+03,1.153400000000000091e+03,1.190000000000000000e+03,1.210299999999999955e+03,1.246299999999999955e+03,1.266100000000000136e+03,1.302799999999999955e+03,1.323100000000000136e+03,1.359700000000000045e+03,1.379400000000000091e+03,1.401400000000000091e+03,1.424200000000000045e+03,1.440299999999999955e+03,1.472400000000000091e+03,1.493200000000000045e+03,1.529400000000000091e+03,1.550000000000000000e+03,1.586200000000000045e+03,1.606900000000000091e+03,1.643400000000000091e+03,1.663500000000000000e+03,1.700200000000000045e+03,1.720200000000000045e+03,1.757700000000000045e+03,1.777799999999999955e+03,1.815000000000000000e+03,1.835000000000000000e+03,1.872400000000000091e+03,1.891700000000000045e+03,1.928700000000000045e+03,1.949600000000000136e+03,1.987000000000000000e+03,2.006700000000000045e+03,2.042799999999999955e+03,2.062900000000000091e+03,2.085699999999999818e+03,2.104900000000000091e+03,2.120800000000000182e+03,2.141099999999999909e+03,2.176599999999999909e+03,2.212700000000000273e+03,2.233599999999999909e+03,2.271099999999999909e+03,2.291400000000000091e+03,2.328099999999999909e+03,2.347800000000000182e+03,2.384200000000000273e+03,2.404099999999999909e+03,2.441000000000000000e+03,2.461000000000000000e+03,2.498200000000000273e+03,2.518300000000000182e+03,2.554500000000000000e+03,2.575800000000000182e+03,2.613200000000000273e+03,2.632900000000000091e+03,2.670099999999999909e+03,2.690000000000000000e+03,2.727000000000000000e+03,2.746200000000000273e+03,2.783400000000000091e+03,2.803500000000000000e+03,2.823700000000000273e+03,2.841900000000000091e+03,2.860300000000000182e+03,2.897200000000000273e+03,2.917099999999999909e+03,2.953700000000000273e+03,2.974599999999999909e+03,2.996900000000000091e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
