3.399999999999999911e+00,1.111000000000000085e+02,2.372000000000000171e+02,4.010000000000000000e+02,5.578000000000000682e+02,5.775000000000000000e+02,6.115000000000000000e+02,6.473000000000000682e+02,6.678000000000000682e+02,7.040000000000000000e+02,7.251000000000000227e+02,7.613000000000000682e+02,7.826000000000000227e+02,8.186000000000000227e+02,8.388999999999999773e+02,8.752000000000000455e+02,8.967000000000000455e+02,9.342000000000000455e+02,9.535000000000000000e+02,9.756000000000000227e+02,1.010700000000000045e+03,1.046900000000000091e+03,1.067799999999999955e+03,1.103799999999999955e+03,1.124000000000000000e+03,1.161200000000000045e+03,1.181400000000000091e+03,1.218100000000000136e+03,1.238600000000000136e+03,1.274100000000000136e+03,1.295000000000000000e+03,1.332100000000000136e+03,1.351799999999999955e+03,1.388400000000000091e+03,1.408600000000000136e+03,1.444700000000000045e+03,1.465100000000000136e+03,1.500100000000000136e+03,1.521299999999999955e+03,1.541000000000000000e+03,1.559000000000000000e+03,1.578799999999999955e+03,1.601100000000000136e+03,1.634900000000000091e+03,1.672100000000000136e+03,1.692000000000000000e+03,1.728600000000000136e+03,1.749700000000000045e+03,1.786400000000000091e+03,1.807299999999999955e+03,1.843500000000000000e+03,1.864299999999999955e+03,1.899299999999999955e+03,1.920600000000000136e+03,1.956400000000000091e+03,1.978600000000000136e+03,2.014200000000000045e+03,2.034400000000000091e+03,2.071000000000000000e+03,2.091800000000000182e+03,2.127500000000000000e+03,2.148000000000000000e+03,2.184900000000000091e+03,2.204900000000000091e+03,2.242500000000000000e+03,2.262300000000000182e+03,2.299400000000000091e+03,2.319400000000000091e+03,2.355700000000000273e+03,2.376000000000000000e+03,2.411200000000000273e+03,2.432300000000000182e+03,2.468900000000000091e+03,2.490200000000000273e+03,2.526599999999999909e+03,2.546500000000000000e+03,2.584099999999999909e+03,2.603599999999999909e+03,2.641099999999999909e+03,2.661400000000000091e+03,2.681599999999999909e+03,2.702900000000000091e+03,2.718300000000000182e+03,2.754599999999999909e+03,2.775400000000000091e+03,2.812800000000000182e+03,2.831800000000000182e+03,2.868200000000000273e+03,2.888599999999999909e+03,2.925500000000000000e+03,2.946400000000000091e+03,2.982500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,2.319999999999999929e+01,1.135000000000000000e+02,2.715000000000000000e+02,3.958000000000000114e+02,4.490000000000000000e+02,5.563999999999999773e+02,5.918000000000000682e+02,6.113000000000000682e+02,6.476000000000000227e+02,6.676000000000000227e+02,7.031000000000000227e+02,7.250000000000000000e+02,7.613000000000000682e+02,7.823999999999999773e+02,8.202000000000000455e+02,8.398000000000000682e+02,8.768000000000000682e+02,8.963000000000000682e+02,9.337000000000000455e+02,9.532000000000000455e+02,9.908000000000000682e+02,1.010200000000000045e+03,1.046700000000000045e+03,1.068299999999999955e+03,1.090099999999999909e+03,1.108100000000000136e+03,1.124600000000000136e+03,1.160700000000000045e+03,1.181200000000000045e+03,1.218000000000000000e+03,1.237700000000000045e+03,1.275299999999999955e+03,1.294600000000000136e+03,1.332000000000000000e+03,1.351500000000000000e+03,1.388200000000000045e+03,1.407500000000000000e+03,1.444700000000000045e+03,1.464400000000000091e+03,1.500900000000000091e+03,1.521299999999999955e+03,1.545799999999999955e+03,1.578799999999999955e+03,1.615400000000000091e+03,1.635100000000000136e+03,1.672100000000000136e+03,1.692200000000000045e+03,1.728100000000000136e+03,1.749700000000000045e+03,1.785799999999999955e+03,1.807299999999999955e+03,1.842799999999999955e+03,1.864100000000000136e+03,1.900799999999999955e+03,1.920299999999999955e+03,1.957200000000000045e+03,1.977799999999999955e+03,2.014799999999999955e+03,2.034500000000000000e+03,2.069699999999999818e+03,2.091300000000000182e+03,2.128500000000000000e+03,2.148500000000000000e+03,2.183800000000000182e+03,2.204599999999999909e+03,2.242099999999999909e+03,2.262500000000000000e+03,2.298599999999999909e+03,2.319700000000000273e+03,2.355300000000000182e+03,2.375900000000000091e+03,2.412099999999999909e+03,2.433000000000000000e+03,2.469700000000000273e+03,2.490900000000000091e+03,2.510599999999999909e+03,2.528599999999999909e+03,2.546700000000000273e+03,2.569400000000000091e+03,2.590000000000000000e+03,2.605099999999999909e+03,2.626599999999999909e+03,2.661000000000000000e+03,2.697400000000000091e+03,2.717800000000000182e+03,2.754599999999999909e+03,2.774700000000000273e+03,2.812400000000000091e+03,2.831200000000000273e+03,2.867900000000000091e+03,2.889099999999999909e+03,2.926099999999999909e+03,2.945800000000000182e+03,2.983300000000000182e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,2.319999999999999929e+01,1.136000000000000085e+02,3.006000000000000227e+02,3.266000000000000227e+02,5.741000000000000227e+02,5.937000000000000455e+02,6.108999999999999773e+02,6.477000000000000455e+02,6.677000000000000455e+02,7.045000000000000000e+02,7.247000000000000455e+02,7.625000000000000000e+02,7.822000000000000455e+02,8.192000000000000455e+02,8.398000000000000682e+02,8.761000000000000227e+02,8.963999999999999773e+02,9.337000000000000455e+02,9.533000000000000682e+02,9.892000000000000455e+02,1.010800000000000068e+03,1.047099999999999909e+03,1.068000000000000000e+03,1.104200000000000045e+03,1.124200000000000045e+03,1.161700000000000045e+03,1.181000000000000000e+03,1.217900000000000091e+03,1.238200000000000045e+03,1.274100000000000136e+03,1.295299999999999955e+03,1.331299999999999955e+03,1.352000000000000000e+03,1.387299999999999955e+03,1.408400000000000091e+03,1.444400000000000091e+03,1.465100000000000136e+03,1.488200000000000045e+03,1.507400000000000091e+03,1.522700000000000045e+03,1.557700000000000045e+03,1.578299999999999955e+03,1.614799999999999955e+03,1.635000000000000000e+03,1.671700000000000045e+03,1.692100000000000136e+03,1.730000000000000000e+03,1.749200000000000045e+03,1.786500000000000000e+03,1.807100000000000136e+03,1.843200000000000045e+03,1.864200000000000045e+03,1.900700000000000045e+03,1.920299999999999955e+03,1.957600000000000136e+03,1.977299999999999955e+03,2.013900000000000091e+03,2.034400000000000091e+03,2.070000000000000000e+03,2.091500000000000000e+03,2.128599999999999909e+03,2.148500000000000000e+03,2.184700000000000273e+03,2.205300000000000182e+03,2.241599999999999909e+03,2.262500000000000000e+03,2.299400000000000091e+03,2.319000000000000000e+03,2.355500000000000000e+03,2.376300000000000182e+03,2.412400000000000091e+03,2.432300000000000182e+03,2.468500000000000000e+03,2.489599999999999909e+03,2.526900000000000091e+03,2.546200000000000273e+03,2.584099999999999909e+03,2.603900000000000091e+03,2.641400000000000091e+03,2.661500000000000000e+03,2.681200000000000273e+03,2.700400000000000091e+03,2.717599999999999909e+03,2.754800000000000182e+03,2.774900000000000091e+03,2.796200000000000273e+03,2.818599999999999909e+03,2.834200000000000273e+03,2.868800000000000182e+03,2.888900000000000091e+03,2.926200000000000273e+03,2.945800000000000182e+03,2.967400000000000091e+03,2.987500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,2.390000000000000213e+01,2.384000000000000057e+02,3.681000000000000227e+02,4.121000000000000227e+02,5.328999999999999773e+02,5.753999999999999773e+02,5.966000000000000227e+02,6.115000000000000000e+02,6.335000000000000000e+02,6.522000000000000455e+02,6.682000000000000455e+02,7.038999999999999773e+02,7.255000000000000000e+02,7.627000000000000455e+02,7.823999999999999773e+02,8.186000000000000227e+02,8.388999999999999773e+02,8.591000000000000227e+02,8.793999999999999773e+02,8.967000000000000455e+02,9.328000000000000682e+02,9.531000000000000227e+02,9.902000000000000455e+02,1.010300000000000068e+03,1.046799999999999955e+03,1.067400000000000091e+03,1.104799999999999955e+03,1.124299999999999955e+03,1.145200000000000045e+03,1.162600000000000136e+03,1.181600000000000136e+03,1.218900000000000091e+03,1.238600000000000136e+03,1.273799999999999955e+03,1.294500000000000000e+03,1.331400000000000091e+03,1.351600000000000136e+03,1.387900000000000091e+03,1.408200000000000045e+03,1.444799999999999955e+03,1.464200000000000045e+03,1.500000000000000000e+03,1.521200000000000045e+03,1.559000000000000000e+03,1.578299999999999955e+03,1.602000000000000000e+03,1.635000000000000000e+03,1.671900000000000091e+03,1.691600000000000136e+03,1.728600000000000136e+03,1.749299999999999955e+03,1.772299999999999955e+03,1.790000000000000000e+03,1.806799999999999955e+03,1.843100000000000136e+03,1.864200000000000045e+03,1.899400000000000091e+03,1.920500000000000000e+03,1.956600000000000136e+03,1.977299999999999955e+03,2.014299999999999955e+03,2.034200000000000045e+03,2.070699999999999818e+03,2.091300000000000182e+03,2.127300000000000182e+03,2.148599999999999909e+03,2.184199999999999818e+03,2.204900000000000091e+03,2.241599999999999909e+03,2.261900000000000091e+03,2.282500000000000000e+03,2.301200000000000273e+03,2.320099999999999909e+03,2.355900000000000091e+03,2.376300000000000182e+03,2.412500000000000000e+03,2.432700000000000273e+03,2.469000000000000000e+03,2.489900000000000091e+03,2.526500000000000000e+03,2.547099999999999909e+03,2.583500000000000000e+03,2.604000000000000000e+03,2.640099999999999909e+03,2.661400000000000091e+03,2.697700000000000273e+03,2.718099999999999909e+03,2.754800000000000182e+03,2.774599999999999909e+03,2.812099999999999909e+03,2.832099999999999909e+03,2.870000000000000000e+03,2.889500000000000000e+03,2.925700000000000273e+03,2.946200000000000273e+03,2.982200000000000273e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.899999999999999911e+00,1.147000000000000028e+02,1.375000000000000000e+02,2.890000000000000000e+02,4.090000000000000000e+02,5.725000000000000000e+02,5.935000000000000000e+02,6.113999999999999773e+02,6.482000000000000455e+02,6.678000000000000682e+02,7.047000000000000455e+02,7.245000000000000000e+02,7.618000000000000682e+02,7.823000000000000682e+02,8.188000000000000682e+02,8.392000000000000455e+02,8.617000000000000455e+02,8.832000000000000455e+02,8.995000000000000000e+02,9.332000000000000455e+02,9.538000000000000682e+02,9.893000000000000682e+02,1.010700000000000045e+03,1.047299999999999955e+03,1.067500000000000000e+03,1.104200000000000045e+03,1.124500000000000000e+03,1.161600000000000136e+03,1.181500000000000000e+03,1.218000000000000000e+03,1.238299999999999955e+03,1.274900000000000091e+03,1.294900000000000091e+03,1.331299999999999955e+03,1.352200000000000045e+03,1.387400000000000091e+03,1.408299999999999955e+03,1.430000000000000000e+03,1.448799999999999955e+03,1.465000000000000000e+03,1.500799999999999955e+03,1.521200000000000045e+03,1.558200000000000045e+03,1.578100000000000136e+03,1.615799999999999955e+03,1.634799999999999955e+03,1.671900000000000091e+03,1.691600000000000136e+03,1.728400000000000091e+03,1.749400000000000091e+03,1.786000000000000000e+03,1.806900000000000091e+03,1.842400000000000091e+03,1.864200000000000045e+03,1.887799999999999955e+03,1.907500000000000000e+03,1.922500000000000000e+03,1.958200000000000045e+03,1.977100000000000136e+03,2.014100000000000136e+03,2.034600000000000136e+03,2.070199999999999818e+03,2.091000000000000000e+03,2.128699999999999818e+03,2.148400000000000091e+03,2.185099999999999909e+03,2.205800000000000182e+03,2.240800000000000182e+03,2.262300000000000182e+03,2.298900000000000091e+03,2.318900000000000091e+03,2.355599999999999909e+03,2.376500000000000000e+03,2.397400000000000091e+03,2.415099999999999909e+03,2.433200000000000273e+03,2.468599999999999909e+03,2.489700000000000273e+03,2.526099999999999909e+03,2.547200000000000273e+03,2.583700000000000273e+03,2.603900000000000091e+03,2.640500000000000000e+03,2.661300000000000182e+03,2.697400000000000091e+03,2.717900000000000091e+03,2.754400000000000091e+03,2.775000000000000000e+03,2.811599999999999909e+03,2.832099999999999909e+03,2.869000000000000000e+03,2.888700000000000273e+03,2.925099999999999909e+03,2.946000000000000000e+03,2.982700000000000273e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.419999999999999929e+01,1.196000000000000085e+02,1.524000000000000057e+02,2.224000000000000057e+02,3.489000000000000341e+02,4.298000000000000114e+02,5.330000000000000000e+02,5.578000000000000682e+02,5.753000000000000682e+02,5.935000000000000000e+02,6.113999999999999773e+02,6.470000000000000000e+02,6.678999999999999773e+02,7.033999999999999773e+02,7.252000000000000455e+02,7.615000000000000000e+02,7.825000000000000000e+02,8.202000000000000455e+02,8.393000000000000682e+02,8.765000000000000000e+02,8.966000000000000227e+02,9.332000000000000455e+02,9.531000000000000227e+02,9.896000000000000227e+02,1.010700000000000045e+03,1.047000000000000000e+03,1.068000000000000000e+03,1.104400000000000091e+03,1.124600000000000136e+03,1.161100000000000136e+03,1.181200000000000045e+03,1.218100000000000136e+03,1.239100000000000136e+03,1.274500000000000000e+03,1.294799999999999955e+03,1.332200000000000045e+03,1.351600000000000136e+03,1.374000000000000000e+03,1.395799999999999955e+03,1.411500000000000000e+03,1.444600000000000136e+03,1.464600000000000136e+03,1.485400000000000091e+03,1.503200000000000045e+03,1.521100000000000136e+03,1.558200000000000045e+03,1.578900000000000091e+03,1.614700000000000045e+03,1.634700000000000045e+03,1.671700000000000045e+03,1.692000000000000000e+03,1.728400000000000091e+03,1.749299999999999955e+03,1.786200000000000045e+03,1.806600000000000136e+03,1.842600000000000136e+03,1.863600000000000136e+03,1.899200000000000045e+03,1.920400000000000091e+03,1.956600000000000136e+03,1.977500000000000000e+03,2.014400000000000091e+03,2.034700000000000045e+03,2.070500000000000000e+03,2.091099999999999909e+03,2.111099999999999909e+03,2.130500000000000000e+03,2.148199999999999818e+03,2.184700000000000273e+03,2.205200000000000273e+03,2.243500000000000000e+03,2.262099999999999909e+03,2.299500000000000000e+03,2.319700000000000273e+03,2.341900000000000091e+03,2.375900000000000091e+03,2.412400000000000091e+03,2.432599999999999909e+03,2.469300000000000182e+03,2.490000000000000000e+03,2.526000000000000000e+03,2.547099999999999909e+03,2.568599999999999909e+03,2.587800000000000182e+03,2.603900000000000091e+03,2.642000000000000000e+03,2.661300000000000182e+03,2.697300000000000182e+03,2.717700000000000273e+03,2.754400000000000091e+03,2.775099999999999909e+03,2.812000000000000000e+03,2.831900000000000091e+03,2.869599999999999909e+03,2.889000000000000000e+03,2.925700000000000273e+03,2.946300000000000182e+03,2.982700000000000273e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000178e+00,2.360000000000000142e+01,8.250000000000000000e+01,2.499000000000000057e+02,3.678000000000000114e+02,4.104000000000000341e+02,5.156000000000000227e+02,5.738000000000000682e+02,5.932000000000000455e+02,6.113999999999999773e+02,6.467000000000000455e+02,6.678000000000000682e+02,6.865000000000000000e+02,7.065000000000000000e+02,7.255000000000000000e+02,7.615000000000000000e+02,7.828000000000000682e+02,8.193000000000000682e+02,8.391000000000000227e+02,8.758000000000000682e+02,8.966000000000000227e+02,9.323999999999999773e+02,9.535000000000000000e+02,9.900000000000000000e+02,1.010200000000000045e+03,1.036400000000000091e+03,1.067900000000000091e+03,1.103900000000000091e+03,1.124400000000000091e+03,1.161200000000000045e+03,1.181200000000000045e+03,1.218200000000000045e+03,1.237900000000000091e+03,1.275299999999999955e+03,1.295000000000000000e+03,1.318500000000000000e+03,1.338200000000000045e+03,1.352700000000000045e+03,1.389000000000000000e+03,1.408700000000000045e+03,1.444100000000000136e+03,1.464600000000000136e+03,1.501700000000000045e+03,1.520700000000000045e+03,1.558400000000000091e+03,1.577900000000000091e+03,1.600700000000000045e+03,1.621299999999999955e+03,1.636200000000000045e+03,1.671799999999999955e+03,1.692000000000000000e+03,1.728799999999999955e+03,1.749000000000000000e+03,1.786400000000000091e+03,1.806799999999999955e+03,1.843400000000000091e+03,1.864100000000000136e+03,1.901200000000000045e+03,1.920700000000000045e+03,1.956700000000000045e+03,1.977200000000000045e+03,2.014000000000000000e+03,2.034200000000000045e+03,2.071300000000000182e+03,2.091599999999999909e+03,2.128300000000000182e+03,2.148300000000000182e+03,2.184099999999999909e+03,2.204700000000000273e+03,2.241099999999999909e+03,2.262700000000000273e+03,2.298599999999999909e+03,2.318900000000000091e+03,2.356000000000000000e+03,2.376599999999999909e+03,2.413400000000000091e+03,2.432700000000000273e+03,2.469400000000000091e+03,2.490300000000000182e+03,2.510900000000000091e+03,2.530700000000000273e+03,2.547099999999999909e+03,2.583500000000000000e+03,2.603300000000000182e+03,2.642000000000000000e+03,2.661900000000000091e+03,2.697599999999999909e+03,2.718099999999999909e+03,2.753300000000000182e+03,2.774700000000000273e+03,2.811099999999999909e+03,2.832099999999999909e+03,2.868099999999999909e+03,2.888500000000000000e+03,2.925200000000000273e+03,2.946400000000000091e+03,2.982099999999999909e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.899999999999999911e+00,2.190000000000000213e+01,1.758000000000000114e+02,3.295000000000000000e+02,4.486999999999999886e+02,5.745000000000000000e+02,5.943999999999999773e+02,6.111000000000000227e+02,6.480000000000000000e+02,6.678999999999999773e+02,7.045000000000000000e+02,7.258000000000000682e+02,7.611000000000000227e+02,7.823000000000000682e+02,8.187000000000000455e+02,8.383999999999999773e+02,8.758000000000000682e+02,8.965000000000000000e+02,9.320000000000000000e+02,9.538999999999999773e+02,9.896000000000000227e+02,1.010500000000000000e+03,1.047000000000000000e+03,1.068200000000000045e+03,1.103799999999999955e+03,1.124700000000000045e+03,1.160900000000000091e+03,1.181100000000000136e+03,1.217799999999999955e+03,1.238200000000000045e+03,1.274200000000000045e+03,1.294900000000000091e+03,1.331200000000000045e+03,1.351400000000000091e+03,1.387700000000000045e+03,1.407799999999999955e+03,1.430100000000000136e+03,1.447799999999999955e+03,1.464900000000000091e+03,1.501200000000000045e+03,1.521299999999999955e+03,1.558600000000000136e+03,1.578799999999999955e+03,1.599100000000000136e+03,1.619799999999999955e+03,1.635100000000000136e+03,1.671600000000000136e+03,1.692100000000000136e+03,1.711400000000000091e+03,1.730600000000000136e+03,1.749299999999999955e+03,1.770400000000000091e+03,1.788600000000000136e+03,1.807100000000000136e+03,1.843000000000000000e+03,1.864600000000000136e+03,1.899700000000000045e+03,1.920200000000000045e+03,1.957400000000000091e+03,1.977299999999999955e+03,2.013500000000000000e+03,2.034299999999999955e+03,2.058199999999999818e+03,2.078400000000000091e+03,2.095099999999999909e+03,2.127500000000000000e+03,2.149000000000000000e+03,2.185099999999999909e+03,2.204500000000000000e+03,2.242400000000000091e+03,2.261900000000000091e+03,2.299300000000000182e+03,2.319099999999999909e+03,2.355300000000000182e+03,2.375900000000000091e+03,2.398200000000000273e+03,2.416200000000000273e+03,2.433000000000000000e+03,2.469200000000000273e+03,2.490300000000000182e+03,2.526300000000000182e+03,2.547400000000000091e+03,2.583000000000000000e+03,2.604000000000000000e+03,2.641400000000000091e+03,2.661200000000000273e+03,2.697800000000000182e+03,2.717500000000000000e+03,2.754200000000000273e+03,2.774900000000000091e+03,2.812099999999999909e+03,2.832099999999999909e+03,2.855099999999999909e+03,2.877000000000000000e+03,2.895000000000000000e+03,2.927000000000000000e+03,2.946200000000000273e+03,2.982800000000000182e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,2.340000000000000213e+01,1.222000000000000028e+02,2.005000000000000000e+02,4.086000000000000227e+02,5.725000000000000000e+02,5.927000000000000455e+02,6.110000000000000000e+02,6.471000000000000227e+02,6.680000000000000000e+02,7.042000000000000455e+02,7.251000000000000227e+02,7.606000000000000227e+02,7.818999999999999773e+02,8.182000000000000455e+02,8.386000000000000227e+02,8.763000000000000682e+02,8.971000000000000227e+02,9.186000000000000227e+02,9.368999999999999773e+02,9.533999999999999773e+02,9.908000000000000682e+02,1.010500000000000000e+03,1.047200000000000045e+03,1.067299999999999955e+03,1.105000000000000000e+03,1.123799999999999955e+03,1.161200000000000045e+03,1.181600000000000136e+03,1.218600000000000136e+03,1.238200000000000045e+03,1.274500000000000000e+03,1.295299999999999955e+03,1.331700000000000045e+03,1.351400000000000091e+03,1.388000000000000000e+03,1.408299999999999955e+03,1.443900000000000091e+03,1.464600000000000136e+03,1.500700000000000045e+03,1.520900000000000091e+03,1.558299999999999955e+03,1.578100000000000136e+03,1.614200000000000045e+03,1.634799999999999955e+03,1.671600000000000136e+03,1.692700000000000045e+03,1.728400000000000091e+03,1.749500000000000000e+03,1.786299999999999955e+03,1.806400000000000091e+03,1.844000000000000000e+03,1.864100000000000136e+03,1.899900000000000091e+03,1.920500000000000000e+03,1.957100000000000136e+03,1.977500000000000000e+03,2.014299999999999955e+03,2.034299999999999955e+03,2.071000000000000000e+03,2.091400000000000091e+03,2.112400000000000091e+03,2.131699999999999818e+03,2.148099999999999909e+03,2.185000000000000000e+03,2.204900000000000091e+03,2.241599999999999909e+03,2.262500000000000000e+03,2.299500000000000000e+03,2.319200000000000273e+03,2.355400000000000091e+03,2.376200000000000273e+03,2.412099999999999909e+03,2.432599999999999909e+03,2.468200000000000273e+03,2.490000000000000000e+03,2.526400000000000091e+03,2.546800000000000182e+03,2.568300000000000182e+03,2.586599999999999909e+03,2.603500000000000000e+03,2.640500000000000000e+03,2.660800000000000182e+03,2.680800000000000182e+03,2.699599999999999909e+03,2.717900000000000091e+03,2.754200000000000273e+03,2.775200000000000273e+03,2.795700000000000273e+03,2.815099999999999909e+03,2.832200000000000273e+03,2.853000000000000000e+03,2.870700000000000273e+03,2.889000000000000000e+03,2.925700000000000273e+03,2.946300000000000182e+03,2.983300000000000182e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.250000000000000000e+01,6.809999999999999432e+01,1.532000000000000171e+02,2.060999999999999943e+02,3.276000000000000227e+02,4.000000000000000000e+02,5.342999999999999545e+02,5.738999999999999773e+02,5.941000000000000227e+02,6.117000000000000455e+02,6.468999999999999773e+02,6.678999999999999773e+02,7.043000000000000682e+02,7.251000000000000227e+02,7.451000000000000227e+02,7.641000000000000227e+02,7.823000000000000682e+02,8.188999999999999773e+02,8.396000000000000227e+02,8.768000000000000682e+02,8.968000000000000682e+02,9.328000000000000682e+02,9.532000000000000455e+02,9.906000000000000227e+02,1.010300000000000068e+03,1.045900000000000091e+03,1.067500000000000000e+03,1.104100000000000136e+03,1.124700000000000045e+03,1.161299999999999955e+03,1.181700000000000045e+03,1.218299999999999955e+03,1.238400000000000091e+03,1.275000000000000000e+03,1.294700000000000045e+03,1.331200000000000045e+03,1.351299999999999955e+03,1.387500000000000000e+03,1.408700000000000045e+03,1.444000000000000000e+03,1.464400000000000091e+03,1.485799999999999955e+03,1.503400000000000091e+03,1.520900000000000091e+03,1.558799999999999955e+03,1.577700000000000045e+03,1.614900000000000091e+03,1.634900000000000091e+03,1.671900000000000091e+03,1.692200000000000045e+03,1.729200000000000045e+03,1.749299999999999955e+03,1.786900000000000091e+03,1.806700000000000045e+03,1.843200000000000045e+03,1.863900000000000091e+03,1.885799999999999955e+03,1.908200000000000045e+03,1.923299999999999955e+03,1.957200000000000045e+03,1.977700000000000045e+03,2.015000000000000000e+03,2.034400000000000091e+03,2.057500000000000000e+03,2.079599999999999909e+03,2.127699999999999818e+03,2.148500000000000000e+03,2.184900000000000091e+03,2.205099999999999909e+03,2.241200000000000273e+03,2.262099999999999909e+03,2.285400000000000091e+03,2.318900000000000091e+03,2.355599999999999909e+03,2.375800000000000182e+03,2.412000000000000000e+03,2.432300000000000182e+03,2.468500000000000000e+03,2.490500000000000000e+03,2.526500000000000000e+03,2.546700000000000273e+03,2.583800000000000182e+03,2.603700000000000273e+03,2.640800000000000182e+03,2.661000000000000000e+03,2.698099999999999909e+03,2.718300000000000182e+03,2.753800000000000182e+03,2.774599999999999909e+03,2.812400000000000091e+03,2.831900000000000091e+03,2.853700000000000273e+03,2.872300000000000182e+03,2.889300000000000182e+03,2.926000000000000000e+03,2.946200000000000273e+03,2.968500000000000000e+03,2.985300000000000182e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
