3.200000000000000178e+00,2.580000000000000071e+01,4.810000000000000142e+01,7.220000000000000284e+01,9.450000000000000000e+01,1.172999999999999972e+02,1.410999999999999943e+02,1.590000000000000000e+02,1.910999999999999943e+02,2.213000000000000114e+02,2.398000000000000114e+02,2.665000000000000000e+02,2.851999999999999886e+02,3.031000000000000227e+02,3.210000000000000000e+02,3.666999999999999886e+02,3.838000000000000114e+02,4.016999999999999886e+02,4.481999999999999886e+02,4.660000000000000000e+02,4.846999999999999886e+02,5.172999999999999545e+02,5.357000000000000455e+02,5.543000000000000682e+02,5.771000000000000227e+02,6.128000000000000682e+02,6.477000000000000455e+02,6.713999999999999773e+02,7.055000000000000000e+02,7.290000000000000000e+02,7.638000000000000682e+02,7.882000000000000455e+02,8.215000000000000000e+02,8.461000000000000227e+02,8.782000000000000455e+02,9.048999999999999773e+02,9.357000000000000455e+02,9.623999999999999773e+02,9.930000000000000000e+02,1.019800000000000068e+03,1.049500000000000000e+03,1.077599999999999909e+03,1.106900000000000091e+03,1.134500000000000000e+03,1.163600000000000136e+03,1.191299999999999955e+03,1.220900000000000091e+03,1.249100000000000136e+03,1.278100000000000136e+03,1.306900000000000091e+03,1.334000000000000000e+03,1.362799999999999955e+03,1.391799999999999955e+03,1.421700000000000045e+03,1.448000000000000000e+03,1.478600000000000136e+03,1.506100000000000136e+03,1.534500000000000000e+03,1.563400000000000091e+03,1.592200000000000045e+03,1.619600000000000136e+03,1.648100000000000136e+03,1.676700000000000045e+03,1.706500000000000000e+03,1.733799999999999955e+03,1.763500000000000000e+03,1.791900000000000091e+03,1.819799999999999955e+03,1.848500000000000000e+03,1.876400000000000091e+03,1.905700000000000045e+03,1.932799999999999955e+03,1.961600000000000136e+03,1.990200000000000045e+03,2.019799999999999955e+03,2.046400000000000091e+03,2.076000000000000000e+03,2.104300000000000182e+03,2.134300000000000182e+03,2.162800000000000182e+03,2.190300000000000182e+03,2.218900000000000091e+03,2.247700000000000273e+03,2.276000000000000000e+03,2.304700000000000273e+03,2.333900000000000091e+03,2.361300000000000182e+03,2.391599999999999909e+03,2.418700000000000273e+03,2.447900000000000091e+03,2.476300000000000182e+03,2.504800000000000182e+03,2.533099999999999909e+03,2.561900000000000091e+03,2.590400000000000091e+03,2.618800000000000182e+03,2.647099999999999909e+03,2.675400000000000091e+03,2.704800000000000182e+03,2.731900000000000091e+03,2.762000000000000000e+03,2.789500000000000000e+03,2.819900000000000091e+03,2.846700000000000273e+03,2.877500000000000000e+03,2.904400000000000091e+03,2.934599999999999909e+03,2.961400000000000091e+03,2.991500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,2.410000000000000142e+01,4.780000000000000426e+01,7.120000000000000284e+01,9.329999999999999716e+01,1.175000000000000000e+02,1.405000000000000000e+02,1.583000000000000114e+02,1.754000000000000057e+02,2.043000000000000114e+02,2.215999999999999943e+02,2.394000000000000057e+02,2.848000000000000114e+02,3.023000000000000114e+02,3.201000000000000227e+02,3.369000000000000341e+02,3.661000000000000227e+02,3.845000000000000000e+02,4.024000000000000341e+02,4.480000000000000000e+02,4.654000000000000341e+02,4.834000000000000341e+02,5.177999999999999545e+02,5.542000000000000455e+02,5.763999999999999773e+02,5.977000000000000455e+02,6.143999999999999773e+02,6.475000000000000000e+02,6.713999999999999773e+02,6.941000000000000227e+02,7.135000000000000000e+02,7.298000000000000682e+02,7.632000000000000455e+02,7.878999999999999773e+02,8.211000000000000227e+02,8.462000000000000455e+02,8.778999999999999773e+02,9.051000000000000227e+02,9.358000000000000682e+02,9.626000000000000227e+02,9.932000000000000455e+02,1.020300000000000068e+03,1.049599999999999909e+03,1.077400000000000091e+03,1.106200000000000045e+03,1.133600000000000136e+03,1.164400000000000091e+03,1.192200000000000045e+03,1.220600000000000136e+03,1.249100000000000136e+03,1.277700000000000045e+03,1.306700000000000045e+03,1.334200000000000045e+03,1.363799999999999955e+03,1.391299999999999955e+03,1.420900000000000091e+03,1.448000000000000000e+03,1.478000000000000000e+03,1.505100000000000136e+03,1.534900000000000091e+03,1.562700000000000045e+03,1.592000000000000000e+03,1.619500000000000000e+03,1.648900000000000091e+03,1.676299999999999955e+03,1.706100000000000136e+03,1.733700000000000045e+03,1.763299999999999955e+03,1.790900000000000091e+03,1.820299999999999955e+03,1.848100000000000136e+03,1.876600000000000136e+03,1.905500000000000000e+03,1.933700000000000045e+03,1.961700000000000045e+03,1.990500000000000000e+03,2.020400000000000091e+03,2.047000000000000000e+03,2.077500000000000000e+03,2.104500000000000000e+03,2.133500000000000000e+03,2.161599999999999909e+03,2.190700000000000273e+03,2.219200000000000273e+03,2.247800000000000182e+03,2.275800000000000182e+03,2.304599999999999909e+03,2.333099999999999909e+03,2.362200000000000273e+03,2.390700000000000273e+03,2.418300000000000182e+03,2.448099999999999909e+03,2.475200000000000273e+03,2.504700000000000273e+03,2.533500000000000000e+03,2.562200000000000273e+03,2.591000000000000000e+03,2.618800000000000182e+03,2.647300000000000182e+03,2.676000000000000000e+03,2.704900000000000091e+03,2.732700000000000273e+03,2.762300000000000182e+03,2.789200000000000273e+03,2.819599999999999909e+03,2.847300000000000182e+03,2.877400000000000091e+03,2.904599999999999909e+03,2.934500000000000000e+03,2.961099999999999909e+03,2.992099999999999909e+03,0.000000000000000000e+00
3.100000000000000089e+00,2.480000000000000071e+01,4.880000000000000426e+01,7.129999999999999716e+01,9.390000000000000568e+01,1.172000000000000028e+02,1.400999999999999943e+02,1.590000000000000000e+02,1.743000000000000114e+02,2.034000000000000057e+02,2.220000000000000000e+02,2.390000000000000000e+02,2.849000000000000341e+02,3.031999999999999886e+02,3.213000000000000114e+02,3.666000000000000227e+02,3.840000000000000000e+02,4.019000000000000341e+02,4.476999999999999886e+02,4.659000000000000341e+02,4.844000000000000341e+02,5.172000000000000455e+02,5.420000000000000000e+02,5.621000000000000227e+02,5.891000000000000227e+02,6.130000000000000000e+02,6.467000000000000455e+02,6.708999999999999773e+02,7.057000000000000455e+02,7.295000000000000000e+02,7.637000000000000455e+02,7.878999999999999773e+02,8.210000000000000000e+02,8.463000000000000682e+02,8.785000000000000000e+02,9.055000000000000000e+02,9.360000000000000000e+02,9.626000000000000227e+02,9.933000000000000682e+02,1.019500000000000000e+03,1.049299999999999955e+03,1.077099999999999909e+03,1.107299999999999955e+03,1.134200000000000045e+03,1.164200000000000045e+03,1.191700000000000045e+03,1.220500000000000000e+03,1.249400000000000091e+03,1.277400000000000091e+03,1.306700000000000045e+03,1.334600000000000136e+03,1.363799999999999955e+03,1.392299999999999955e+03,1.421500000000000000e+03,1.448400000000000091e+03,1.477700000000000045e+03,1.506100000000000136e+03,1.535000000000000000e+03,1.562900000000000091e+03,1.592100000000000136e+03,1.620000000000000000e+03,1.649000000000000000e+03,1.676200000000000045e+03,1.706200000000000045e+03,1.733100000000000136e+03,1.763700000000000045e+03,1.790600000000000136e+03,1.820100000000000136e+03,1.848299999999999955e+03,1.876799999999999955e+03,1.905100000000000136e+03,1.933799999999999955e+03,1.961900000000000091e+03,1.991000000000000000e+03,2.020799999999999955e+03,2.046600000000000136e+03,2.076599999999999909e+03,2.104599999999999909e+03,2.134099999999999909e+03,2.161699999999999818e+03,2.190500000000000000e+03,2.219200000000000273e+03,2.247599999999999909e+03,2.275800000000000182e+03,2.305200000000000273e+03,2.333800000000000182e+03,2.361000000000000000e+03,2.390900000000000091e+03,2.418800000000000182e+03,2.448300000000000182e+03,2.476099999999999909e+03,2.504700000000000273e+03,2.533599999999999909e+03,2.562700000000000273e+03,2.590599999999999909e+03,2.619000000000000000e+03,2.647900000000000091e+03,2.675300000000000182e+03,2.704400000000000091e+03,2.733300000000000182e+03,2.761000000000000000e+03,2.789599999999999909e+03,2.820200000000000273e+03,2.847700000000000273e+03,2.877500000000000000e+03,2.905000000000000000e+03,2.934000000000000000e+03,2.961599999999999909e+03,2.991400000000000091e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,2.510000000000000142e+01,4.870000000000000284e+01,7.140000000000000568e+01,9.370000000000000284e+01,1.172000000000000028e+02,1.404000000000000057e+02,1.584000000000000057e+02,1.749000000000000057e+02,2.040000000000000000e+02,2.222000000000000171e+02,2.397000000000000171e+02,2.670000000000000000e+02,2.865000000000000000e+02,3.026999999999999886e+02,3.208000000000000114e+02,3.370000000000000000e+02,3.654000000000000341e+02,3.843000000000000114e+02,4.026999999999999886e+02,4.481000000000000227e+02,4.660000000000000000e+02,4.834000000000000341e+02,5.167999999999999545e+02,5.377000000000000455e+02,5.546000000000000227e+02,5.766000000000000227e+02,5.966000000000000227e+02,6.126000000000000227e+02,6.473999999999999773e+02,6.710000000000000000e+02,7.053999999999999773e+02,7.300000000000000000e+02,7.637000000000000455e+02,7.877000000000000455e+02,8.208000000000000682e+02,8.457000000000000455e+02,8.785000000000000000e+02,9.046000000000000227e+02,9.363999999999999773e+02,9.622000000000000455e+02,9.928999999999999773e+02,1.020200000000000045e+03,1.049500000000000000e+03,1.077299999999999955e+03,1.106299999999999955e+03,1.134500000000000000e+03,1.163700000000000045e+03,1.192000000000000000e+03,1.220100000000000136e+03,1.249200000000000045e+03,1.277900000000000091e+03,1.307100000000000136e+03,1.333700000000000045e+03,1.364000000000000000e+03,1.391600000000000136e+03,1.421100000000000136e+03,1.448600000000000136e+03,1.477700000000000045e+03,1.506200000000000045e+03,1.534700000000000045e+03,1.563299999999999955e+03,1.591500000000000000e+03,1.620100000000000136e+03,1.649400000000000091e+03,1.675700000000000045e+03,1.706200000000000045e+03,1.732799999999999955e+03,1.763000000000000000e+03,1.791500000000000000e+03,1.819500000000000000e+03,1.848299999999999955e+03,1.876299999999999955e+03,1.906000000000000000e+03,1.932700000000000045e+03,1.962100000000000136e+03,1.990100000000000136e+03,2.020000000000000000e+03,2.047000000000000000e+03,2.077199999999999818e+03,2.104800000000000182e+03,2.134699999999999818e+03,2.162199999999999818e+03,2.190500000000000000e+03,2.219300000000000182e+03,2.247700000000000273e+03,2.276000000000000000e+03,2.304700000000000273e+03,2.334099999999999909e+03,2.361000000000000000e+03,2.390800000000000182e+03,2.418500000000000000e+03,2.449000000000000000e+03,2.476200000000000273e+03,2.505300000000000182e+03,2.532900000000000091e+03,2.562400000000000091e+03,2.590300000000000182e+03,2.619599999999999909e+03,2.647300000000000182e+03,2.676300000000000182e+03,2.704300000000000182e+03,2.733400000000000091e+03,2.762099999999999909e+03,2.789700000000000273e+03,2.819800000000000182e+03,2.847599999999999909e+03,2.877500000000000000e+03,2.904800000000000182e+03,2.934700000000000273e+03,2.961700000000000273e+03,2.991400000000000091e+03
3.600000000000000089e+00,2.619999999999999929e+01,4.880000000000000426e+01,7.129999999999999716e+01,9.379999999999999716e+01,1.177999999999999972e+02,1.405000000000000000e+02,1.588000000000000114e+02,2.035999999999999943e+02,2.215000000000000000e+02,2.397000000000000171e+02,2.839000000000000341e+02,3.029000000000000341e+02,3.209000000000000341e+02,3.658000000000000114e+02,3.838000000000000114e+02,4.026999999999999886e+02,4.476000000000000227e+02,4.651999999999999886e+02,4.831000000000000227e+02,5.186000000000000227e+02,5.542000000000000455e+02,5.773999999999999773e+02,6.128999999999999773e+02,6.483000000000000682e+02,6.715000000000000000e+02,7.058000000000000682e+02,7.295000000000000000e+02,7.633999999999999773e+02,7.878999999999999773e+02,8.208000000000000682e+02,8.462000000000000455e+02,8.780000000000000000e+02,9.046000000000000227e+02,9.360000000000000000e+02,9.635000000000000000e+02,9.928000000000000682e+02,1.019700000000000045e+03,1.050000000000000000e+03,1.076900000000000091e+03,1.105799999999999955e+03,1.133600000000000136e+03,1.163700000000000045e+03,1.192600000000000136e+03,1.220799999999999955e+03,1.249299999999999955e+03,1.277299999999999955e+03,1.307000000000000000e+03,1.334600000000000136e+03,1.363299999999999955e+03,1.391100000000000136e+03,1.421600000000000136e+03,1.449000000000000000e+03,1.476900000000000091e+03,1.506100000000000136e+03,1.535299999999999955e+03,1.562799999999999955e+03,1.592400000000000091e+03,1.620100000000000136e+03,1.649299999999999955e+03,1.675799999999999955e+03,1.706000000000000000e+03,1.734100000000000136e+03,1.762900000000000091e+03,1.791600000000000136e+03,1.819799999999999955e+03,1.848100000000000136e+03,1.876000000000000000e+03,1.904799999999999955e+03,1.933100000000000136e+03,1.962500000000000000e+03,1.990400000000000091e+03,2.019400000000000091e+03,2.047600000000000136e+03,2.076900000000000091e+03,2.104099999999999909e+03,2.135000000000000000e+03,2.161400000000000091e+03,2.191599999999999909e+03,2.218500000000000000e+03,2.246900000000000091e+03,2.276700000000000273e+03,2.304099999999999909e+03,2.333800000000000182e+03,2.362000000000000000e+03,2.391099999999999909e+03,2.418700000000000273e+03,2.447099999999999909e+03,2.476400000000000091e+03,2.505800000000000182e+03,2.532900000000000091e+03,2.562200000000000273e+03,2.591200000000000273e+03,2.619099999999999909e+03,2.647700000000000273e+03,2.675800000000000182e+03,2.704200000000000273e+03,2.732500000000000000e+03,2.761400000000000091e+03,2.790000000000000000e+03,2.820099999999999909e+03,2.847599999999999909e+03,2.877300000000000182e+03,2.904900000000000091e+03,2.934400000000000091e+03,2.962200000000000273e+03,2.992000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000178e+00,2.450000000000000000e+01,4.870000000000000284e+01,7.140000000000000568e+01,9.360000000000000853e+01,1.180000000000000000e+02,1.397000000000000171e+02,1.587000000000000171e+02,2.037000000000000171e+02,2.219000000000000057e+02,2.398000000000000114e+02,2.840000000000000000e+02,3.030000000000000000e+02,3.220000000000000000e+02,3.656000000000000227e+02,3.841999999999999886e+02,4.026000000000000227e+02,4.180000000000000000e+02,4.473000000000000114e+02,4.654000000000000341e+02,4.835000000000000000e+02,5.170000000000000000e+02,5.381000000000000227e+02,5.550000000000000000e+02,5.773000000000000682e+02,6.135000000000000000e+02,6.473000000000000682e+02,6.713999999999999773e+02,7.053999999999999773e+02,7.301000000000000227e+02,7.633000000000000682e+02,7.885000000000000000e+02,8.213000000000000682e+02,8.462000000000000455e+02,8.783000000000000682e+02,9.041000000000000227e+02,9.361000000000000227e+02,9.622000000000000455e+02,9.928999999999999773e+02,1.019899999999999977e+03,1.049500000000000000e+03,1.077000000000000000e+03,1.106299999999999955e+03,1.134299999999999955e+03,1.163400000000000091e+03,1.192700000000000045e+03,1.219799999999999955e+03,1.250600000000000136e+03,1.277600000000000136e+03,1.307000000000000000e+03,1.333799999999999955e+03,1.363400000000000091e+03,1.392000000000000000e+03,1.421100000000000136e+03,1.448100000000000136e+03,1.478100000000000136e+03,1.505700000000000045e+03,1.534900000000000091e+03,1.563299999999999955e+03,1.592600000000000136e+03,1.620000000000000000e+03,1.648799999999999955e+03,1.676500000000000000e+03,1.706200000000000045e+03,1.734200000000000045e+03,1.763200000000000045e+03,1.791200000000000045e+03,1.819900000000000091e+03,1.848000000000000000e+03,1.876200000000000045e+03,1.905600000000000136e+03,1.933600000000000136e+03,1.962700000000000045e+03,1.989700000000000045e+03,2.020299999999999955e+03,2.047600000000000136e+03,2.076800000000000182e+03,2.103800000000000182e+03,2.134300000000000182e+03,2.161500000000000000e+03,2.190599999999999909e+03,2.218700000000000273e+03,2.247599999999999909e+03,2.275599999999999909e+03,2.305099999999999909e+03,2.334200000000000273e+03,2.361099999999999909e+03,2.391500000000000000e+03,2.418700000000000273e+03,2.447599999999999909e+03,2.475900000000000091e+03,2.505200000000000273e+03,2.532500000000000000e+03,2.562500000000000000e+03,2.590700000000000273e+03,2.619200000000000273e+03,2.648099999999999909e+03,2.675500000000000000e+03,2.704400000000000091e+03,2.732500000000000000e+03,2.763099999999999909e+03,2.790300000000000182e+03,2.819800000000000182e+03,2.846800000000000182e+03,2.877200000000000273e+03,2.904700000000000273e+03,2.934500000000000000e+03,2.961099999999999909e+03,2.991900000000000091e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000266e+00,2.400000000000000000e+01,4.830000000000000426e+01,7.070000000000000284e+01,9.379999999999999716e+01,1.177000000000000028e+02,1.399000000000000057e+02,1.582000000000000171e+02,1.743000000000000114e+02,2.040000000000000000e+02,2.218000000000000114e+02,2.397000000000000171e+02,2.840000000000000000e+02,3.029000000000000341e+02,3.205000000000000000e+02,3.654000000000000341e+02,3.840000000000000000e+02,4.024000000000000341e+02,4.185000000000000000e+02,4.484000000000000341e+02,4.661000000000000227e+02,4.836999999999999886e+02,5.173999999999999773e+02,5.543999999999999773e+02,5.770000000000000000e+02,5.952000000000000455e+02,6.133000000000000682e+02,6.477000000000000455e+02,6.718999999999999773e+02,7.055000000000000000e+02,7.295000000000000000e+02,7.638999999999999773e+02,7.882000000000000455e+02,8.210000000000000000e+02,8.458999999999999773e+02,8.785000000000000000e+02,9.043999999999999773e+02,9.353999999999999773e+02,9.621000000000000227e+02,9.922000000000000455e+02,1.019200000000000045e+03,1.049099999999999909e+03,1.076700000000000045e+03,1.105900000000000091e+03,1.134299999999999955e+03,1.164200000000000045e+03,1.192600000000000136e+03,1.221100000000000136e+03,1.249700000000000045e+03,1.276700000000000045e+03,1.307700000000000045e+03,1.333600000000000136e+03,1.363799999999999955e+03,1.391500000000000000e+03,1.420900000000000091e+03,1.448299999999999955e+03,1.477700000000000045e+03,1.504700000000000045e+03,1.535200000000000045e+03,1.563400000000000091e+03,1.592200000000000045e+03,1.620100000000000136e+03,1.648400000000000091e+03,1.676799999999999955e+03,1.706799999999999955e+03,1.734200000000000045e+03,1.764000000000000000e+03,1.791600000000000136e+03,1.820400000000000091e+03,1.847600000000000136e+03,1.876299999999999955e+03,1.904799999999999955e+03,1.933799999999999955e+03,1.962100000000000136e+03,1.989900000000000091e+03,2.019299999999999955e+03,2.047200000000000045e+03,2.076800000000000182e+03,2.103900000000000091e+03,2.134000000000000000e+03,2.161800000000000182e+03,2.190400000000000091e+03,2.218900000000000091e+03,2.247400000000000091e+03,2.276500000000000000e+03,2.304300000000000182e+03,2.334599999999999909e+03,2.361200000000000273e+03,2.391000000000000000e+03,2.418200000000000273e+03,2.447800000000000182e+03,2.476000000000000000e+03,2.505500000000000000e+03,2.533000000000000000e+03,2.561900000000000091e+03,2.590400000000000091e+03,2.618599999999999909e+03,2.647599999999999909e+03,2.675099999999999909e+03,2.705000000000000000e+03,2.732099999999999909e+03,2.762400000000000091e+03,2.789900000000000091e+03,2.820099999999999909e+03,2.847099999999999909e+03,2.877200000000000273e+03,2.904599999999999909e+03,2.934000000000000000e+03,2.961099999999999909e+03,2.991800000000000182e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.399999999999999911e+00,2.419999999999999929e+01,4.810000000000000142e+01,7.079999999999999716e+01,9.410000000000000853e+01,1.177000000000000028e+02,1.402000000000000171e+02,1.582000000000000171e+02,1.739000000000000057e+02,2.038000000000000114e+02,2.219000000000000057e+02,2.399000000000000057e+02,2.846999999999999886e+02,3.028000000000000114e+02,3.218000000000000114e+02,3.369000000000000341e+02,3.666000000000000227e+02,3.846000000000000227e+02,4.023000000000000114e+02,4.476999999999999886e+02,4.656999999999999886e+02,4.829000000000000341e+02,4.993000000000000114e+02,5.306000000000000227e+02,5.543999999999999773e+02,5.770000000000000000e+02,6.126000000000000227e+02,6.478000000000000682e+02,6.713999999999999773e+02,7.058999999999999773e+02,7.296000000000000227e+02,7.623000000000000682e+02,7.886000000000000227e+02,8.215000000000000000e+02,8.472000000000000455e+02,8.791000000000000227e+02,9.048000000000000682e+02,9.358999999999999773e+02,9.626000000000000227e+02,9.923000000000000682e+02,1.019700000000000045e+03,1.049299999999999955e+03,1.077099999999999909e+03,1.106100000000000136e+03,1.133799999999999955e+03,1.164100000000000136e+03,1.191900000000000091e+03,1.221200000000000045e+03,1.249200000000000045e+03,1.277000000000000000e+03,1.306799999999999955e+03,1.333700000000000045e+03,1.363299999999999955e+03,1.392299999999999955e+03,1.421000000000000000e+03,1.448500000000000000e+03,1.477799999999999955e+03,1.505400000000000091e+03,1.534500000000000000e+03,1.562799999999999955e+03,1.592100000000000136e+03,1.619400000000000091e+03,1.648600000000000136e+03,1.676900000000000091e+03,1.706299999999999955e+03,1.733799999999999955e+03,1.763100000000000136e+03,1.791200000000000045e+03,1.820500000000000000e+03,1.848000000000000000e+03,1.877500000000000000e+03,1.906000000000000000e+03,1.933100000000000136e+03,1.961500000000000000e+03,1.990000000000000000e+03,2.019900000000000091e+03,2.047000000000000000e+03,2.076599999999999909e+03,2.105300000000000182e+03,2.133500000000000000e+03,2.161900000000000091e+03,2.190000000000000000e+03,2.218900000000000091e+03,2.247400000000000091e+03,2.276400000000000091e+03,2.304500000000000000e+03,2.333400000000000091e+03,2.361200000000000273e+03,2.390700000000000273e+03,2.418800000000000182e+03,2.447800000000000182e+03,2.476000000000000000e+03,2.505300000000000182e+03,2.533500000000000000e+03,2.562500000000000000e+03,2.590599999999999909e+03,2.618500000000000000e+03,2.648400000000000091e+03,2.675599999999999909e+03,2.704200000000000273e+03,2.732800000000000182e+03,2.762099999999999909e+03,2.789200000000000273e+03,2.820099999999999909e+03,2.847400000000000091e+03,2.877300000000000182e+03,2.905099999999999909e+03,2.934599999999999909e+03,2.961800000000000182e+03,2.992599999999999909e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.469999999999999929e+01,4.880000000000000426e+01,7.129999999999999716e+01,9.379999999999999716e+01,1.181000000000000085e+02,1.400000000000000000e+02,1.588000000000000114e+02,1.745999999999999943e+02,2.040000000000000000e+02,2.215999999999999943e+02,2.392000000000000171e+02,2.841000000000000227e+02,3.024000000000000341e+02,3.214000000000000341e+02,3.660000000000000000e+02,3.846999999999999886e+02,4.021000000000000227e+02,4.474000000000000341e+02,4.654000000000000341e+02,4.831999999999999886e+02,5.183999999999999773e+02,5.540000000000000000e+02,5.768999999999999773e+02,6.128999999999999773e+02,6.470000000000000000e+02,6.713000000000000682e+02,7.057000000000000455e+02,7.297000000000000455e+02,7.636000000000000227e+02,7.880000000000000000e+02,8.203999999999999773e+02,8.460000000000000000e+02,8.792000000000000455e+02,9.050000000000000000e+02,9.358000000000000682e+02,9.621000000000000227e+02,9.923999999999999773e+02,1.019800000000000068e+03,1.049700000000000045e+03,1.077099999999999909e+03,1.106400000000000091e+03,1.133400000000000091e+03,1.164600000000000136e+03,1.191500000000000000e+03,1.221000000000000000e+03,1.249200000000000045e+03,1.278000000000000000e+03,1.306900000000000091e+03,1.333799999999999955e+03,1.364200000000000045e+03,1.392500000000000000e+03,1.421200000000000045e+03,1.448700000000000045e+03,1.477700000000000045e+03,1.505600000000000136e+03,1.534600000000000136e+03,1.562700000000000045e+03,1.592000000000000000e+03,1.620100000000000136e+03,1.648500000000000000e+03,1.676400000000000091e+03,1.706700000000000045e+03,1.733500000000000000e+03,1.763200000000000045e+03,1.791500000000000000e+03,1.819600000000000136e+03,1.847799999999999955e+03,1.876000000000000000e+03,1.906700000000000045e+03,1.933600000000000136e+03,1.962900000000000091e+03,1.990000000000000000e+03,2.020100000000000136e+03,2.047000000000000000e+03,2.077099999999999909e+03,2.104500000000000000e+03,2.133000000000000000e+03,2.161500000000000000e+03,2.191000000000000000e+03,2.218500000000000000e+03,2.247900000000000091e+03,2.276000000000000000e+03,2.304700000000000273e+03,2.333599999999999909e+03,2.361000000000000000e+03,2.390800000000000182e+03,2.419099999999999909e+03,2.448200000000000273e+03,2.475300000000000182e+03,2.505000000000000000e+03,2.532400000000000091e+03,2.562400000000000091e+03,2.590900000000000091e+03,2.619300000000000182e+03,2.647500000000000000e+03,2.675500000000000000e+03,2.704400000000000091e+03,2.732500000000000000e+03,2.762099999999999909e+03,2.790200000000000273e+03,2.820400000000000091e+03,2.846500000000000000e+03,2.877500000000000000e+03,2.904300000000000182e+03,2.934800000000000182e+03,2.961300000000000182e+03,2.991900000000000091e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.700000000000000178e+00,2.630000000000000071e+01,4.860000000000000142e+01,7.120000000000000284e+01,9.390000000000000568e+01,1.179000000000000057e+02,1.400000000000000000e+02,1.585000000000000000e+02,1.740999999999999943e+02,2.039000000000000057e+02,2.220999999999999943e+02,2.402000000000000171e+02,2.844000000000000341e+02,3.026000000000000227e+02,3.208000000000000114e+02,3.661999999999999886e+02,3.839000000000000341e+02,4.026000000000000227e+02,4.480000000000000000e+02,4.659000000000000341e+02,4.845000000000000000e+02,5.175000000000000000e+02,5.396000000000000227e+02,5.548000000000000682e+02,5.766000000000000227e+02,5.948000000000000682e+02,6.130000000000000000e+02,6.483999999999999773e+02,6.715000000000000000e+02,7.058000000000000682e+02,7.296000000000000227e+02,7.633999999999999773e+02,7.882000000000000455e+02,8.208000000000000682e+02,8.461000000000000227e+02,8.792000000000000455e+02,9.050000000000000000e+02,9.360000000000000000e+02,9.620000000000000000e+02,9.925000000000000000e+02,1.019899999999999977e+03,1.050200000000000045e+03,1.077400000000000091e+03,1.106600000000000136e+03,1.133400000000000091e+03,1.162799999999999955e+03,1.191600000000000136e+03,1.220500000000000000e+03,1.249400000000000091e+03,1.278200000000000045e+03,1.305700000000000045e+03,1.334900000000000091e+03,1.363900000000000091e+03,1.391600000000000136e+03,1.421600000000000136e+03,1.448799999999999955e+03,1.478200000000000045e+03,1.505200000000000045e+03,1.534700000000000045e+03,1.562799999999999955e+03,1.591900000000000091e+03,1.619900000000000091e+03,1.648600000000000136e+03,1.676700000000000045e+03,1.706100000000000136e+03,1.734000000000000000e+03,1.764000000000000000e+03,1.791500000000000000e+03,1.819500000000000000e+03,1.848299999999999955e+03,1.875900000000000091e+03,1.905299999999999955e+03,1.933400000000000091e+03,1.962200000000000045e+03,1.990900000000000091e+03,2.019400000000000091e+03,2.047900000000000091e+03,2.077000000000000000e+03,2.104400000000000091e+03,2.133000000000000000e+03,2.162699999999999818e+03,2.190500000000000000e+03,2.218800000000000182e+03,2.248300000000000182e+03,2.275800000000000182e+03,2.304900000000000091e+03,2.333000000000000000e+03,2.362000000000000000e+03,2.390599999999999909e+03,2.419800000000000182e+03,2.447400000000000091e+03,2.475700000000000273e+03,2.504900000000000091e+03,2.532800000000000182e+03,2.562099999999999909e+03,2.590400000000000091e+03,2.619099999999999909e+03,2.647900000000000091e+03,2.675500000000000000e+03,2.704300000000000182e+03,2.732400000000000091e+03,2.761900000000000091e+03,2.790500000000000000e+03,2.819900000000000091e+03,2.847300000000000182e+03,2.877500000000000000e+03,2.904300000000000182e+03,2.934200000000000273e+03,2.962700000000000273e+03,2.991700000000000273e+03,0.000000000000000000e+00,0.000000000000000000e+00
